epoch,train_loss,test_loss,learning_rate,train_acc,test_acc,training_time,testing_time,mixup_used,binary_connect_used
127,1.122,0.406,0.01507130273413049,66.49,91.56,0:01:37.103189,0:00:06.521522,yes,no
128,1.115,0.429,0.01471214103487229,66.57,90.54,0:01:37.123464,0:00:06.233551,yes,no
129,1.093,0.458,0.014355517710873194,67.42,89.96,0:01:37.076217,0:00:06.238947,yes,no
130,1.132,0.462,0.01400152075360213,66.12,89.49,0:01:37.077602,0:00:06.234465,yes,no
131,1.081,0.435,0.01365023750651134,67.89,90.21,0:01:37.147531,0:00:06.237880,yes,no
132,1.107,0.454,0.013301754643485679,66.65,90.61,0:01:37.099341,0:00:06.237165,yes,no
133,1.096,0.427,0.012956158147457122,67.09,90.67,0:01:37.119545,0:00:06.236052,yes,no
134,1.091,0.396,0.012613533289189816,67.11,91.54,0:01:37.114925,0:00:06.232013,yes,no
135,1.080,0.421,0.012273964606240723,67.85,90.71,0:01:37.174002,0:00:06.240345,yes,no
136,1.056,0.475,0.011937535882101285,68.72,90.86,0:01:37.199822,0:00:06.216652,yes,no
137,1.090,0.442,0.011604330125525083,67.46,91.34,0:01:37.632819,0:00:06.242966,yes,no
138,1.064,0.389,0.011274429550046707,68.44,91.91,0:01:37.336329,0:00:06.529230,yes,no
139,1.058,0.402,0.010947915553696737,68.52,90.88,0:01:37.203736,0:00:06.267822,yes,no
140,1.050,0.368,0.01062486869891804,68.73,92.00,0:01:37.045214,0:00:06.505610,yes,no
141,1.081,0.363,0.01030536869268818,67.39,92.50,0:01:37.184102,0:00:06.534113,yes,no
142,1.070,0.397,0.009989494366852907,67.99,92.42,0:01:36.944753,0:00:06.212965,yes,no
143,1.058,0.376,0.00967732365867559,68.55,92.41,0:01:36.816453,0:00:06.218943,yes,no
144,1.040,0.396,0.009368933591607374,69.04,92.87,0:01:36.805887,0:00:06.512886,yes,no
145,1.040,0.383,0.00906440025628276,69.00,92.29,0:01:36.841803,0:00:06.218176,yes,no
146,1.044,0.375,0.008763798791745414,68.70,92.34,0:01:36.868004,0:00:06.238322,yes,no
147,1.016,0.353,0.00846720336690871,70.15,92.56,0:01:37.105425,0:00:06.239091,yes,no
148,1.045,0.381,0.008174687162255667,68.86,92.40,0:01:37.158704,0:00:06.236083,yes,no
149,1.032,0.374,0.007886322351782785,69.06,92.91,0:01:37.154735,0:00:06.527783,yes,no
150,1.047,0.334,0.007602180085192145,68.88,93.53,0:01:36.941879,0:00:06.513192,yes,no
151,1.029,0.338,0.007322330470336316,69.12,92.15,0:01:36.801233,0:00:06.210334,yes,no
152,1.009,0.323,0.007046842555920285,69.84,93.14,0:01:36.875603,0:00:06.240263,yes,no
153,1.016,0.331,0.006775784314464719,69.87,93.79,0:01:37.172475,0:00:06.518663,yes,no
154,1.016,0.350,0.006509222625534758,69.47,93.07,0:01:37.143501,0:00:06.362701,yes,no
155,1.018,0.344,0.006247223259238513,69.47,93.70,0:01:37.374415,0:00:06.234134,yes,no
156,1.021,0.397,0.0059898508599992295,69.48,92.98,0:01:37.217242,0:00:06.215681,yes,no
157,1.005,0.347,0.005737168930605274,69.86,93.08,0:01:37.124973,0:00:06.269535,yes,no
158,1.006,0.352,0.005489239816541763,69.90,92.95,0:01:37.108046,0:00:06.216470,yes,no
159,0.975,0.306,0.005246124690607742,71.19,94.30,0:01:36.845752,0:00:06.528387,yes,no
160,0.994,0.337,0.005007883537822737,70.20,93.57,0:01:37.141673,0:00:06.216298,yes,no
161,1.010,0.309,0.004774575140626318,69.31,93.67,0:01:36.929428,0:00:06.216735,yes,no
162,1.003,0.360,0.00454625706437442,69.47,93.57,0:01:36.887887,0:00:06.236251,yes,no
163,0.975,0.334,0.004322985643135959,70.86,94.04,0:01:37.031300,0:00:06.212698,yes,no
164,0.961,0.306,0.0041048159657932504,71.41,93.99,0:01:36.845780,0:00:06.215924,yes,no
165,0.979,0.323,0.0038918018624496302,70.59,93.89,0:01:36.861132,0:00:06.230685,yes,no
166,0.965,0.304,0.0036839958911477027,71.18,93.94,0:01:37.071517,0:00:06.236595,yes,no
167,0.950,0.302,0.0034814493249014076,71.31,93.97,0:01:36.921907,0:00:06.219401,yes,no
168,0.961,0.355,0.003284212139045219,71.06,93.86,0:01:36.800126,0:00:06.216419,yes,no
169,0.955,0.320,0.003092332998903412,71.21,94.06,0:01:36.781246,0:00:06.216048,yes,no
170,0.932,0.332,0.002905859247782665,72.26,94.71,0:01:36.849458,0:00:06.541059,yes,no
171,0.935,0.302,0.0027248368952908068,71.77,94.39,0:01:37.039894,0:00:06.250539,yes,no
172,0.923,0.313,0.002549310605984613,72.27,94.44,0:01:37.657049,0:00:06.227201,yes,no
173,0.927,0.295,0.0023793236883495176,72.15,94.49,0:01:37.018161,0:00:06.230252,yes,no
174,0.918,0.263,0.002214918084113875,72.40,94.91,0:01:37.042886,0:00:06.530663,yes,no
175,0.927,0.302,0.0020561343579004786,72.13,94.98,0:01:37.032323,0:00:06.505128,yes,no
176,0.922,0.302,0.0019030116872178384,72.32,94.72,0:01:36.859800,0:00:06.216001,yes,no
177,0.901,0.317,0.0017555878527937174,73.25,94.85,0:01:36.857579,0:00:06.220523,yes,no
178,0.926,0.284,0.0016138992292533167,71.72,94.82,0:01:36.950719,0:00:06.216264,yes,no
179,0.911,0.269,0.0014779807761443645,72.47,94.88,0:01:37.022434,0:00:06.240204,yes,no
180,0.911,0.278,0.0013478660293113683,72.25,94.94,0:01:37.093158,0:00:06.237028,yes,no
181,0.911,0.312,0.0012235870926211624,72.31,94.95,0:01:37.103584,0:00:06.237039,yes,no
182,0.903,0.291,0.0011051746300417477,72.58,95.17,0:01:37.092678,0:00:06.530369,yes,no
183,0.881,0.266,0.0009926578580764268,73.38,95.39,0:01:37.038106,0:00:06.513634,yes,no
184,0.903,0.279,0.0008860645385550515,72.59,95.42,0:01:37.117366,0:00:06.527791,yes,no
185,0.883,0.271,0.0007854209717842264,73.33,95.22,0:01:37.115811,0:00:06.234839,yes,no
186,0.892,0.268,0.0006907519900580866,72.80,95.43,0:01:37.111226,0:00:06.532418,yes,no
187,0.878,0.275,0.0006020809515313173,73.37,95.35,0:01:37.148374,0:00:06.234481,yes,no
188,0.881,0.261,0.0005194297344558538,73.27,95.33,0:01:37.097998,0:00:06.251031,yes,no
189,0.876,0.274,0.00044281873178278225,73.20,95.30,0:01:37.563194,0:00:06.333074,yes,no
190,0.868,0.260,0.0003722668461306535,73.54,95.39,0:01:37.266299,0:00:06.217956,yes,no
191,0.881,0.269,0.0003077914851215587,72.82,95.44,0:01:37.124670,0:00:06.557221,yes,no
192,0.878,0.252,0.00024940855708606175,73.15,95.42,0:01:37.171234,0:00:06.240936,yes,no
193,0.857,0.281,0.00019713246713805603,73.94,95.33,0:01:37.043433,0:00:06.237388,yes,no
194,0.844,0.281,0.00015097611362051023,74.31,95.35,0:01:37.108474,0:00:06.236173,yes,no
195,0.858,0.247,0.00011095088492300018,73.92,95.56,0:01:36.927415,0:00:06.501069,yes,no
196,0.874,0.274,7.706665667180096e-05,73.05,95.48,0:01:36.847431,0:00:06.215665,yes,no
197,0.877,0.283,4.9331789293211064e-05,73.14,95.37,0:01:36.809377,0:00:06.214763,yes,no
198,0.878,0.304,2.7753125950752432e-05,72.85,95.29,0:01:37.031043,0:00:06.234368,yes,no
199,0.867,0.266,1.2335990856710008e-05,73.45,95.51,0:01:37.072463,0:00:06.236197,yes,no
200,0.857,0.275,3.0841879584853094e-06,73.89,95.31,0:01:37.057958,0:00:06.235463,yes,no
